speech_embedding_idx,speech_embedding_path,speaker_id,text_embedding_idx,text,audio_event_idx,audio_file_path,audio_start_time,audio_stop_time,audio_sample_rate,audio_start_sample,audio_stop_sample,n_audio_samples
4646,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1825,小王子攀上一座高山。,1826,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_19.wav,1.268000,1.826000,12000,15216,21912,6696
4647,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1826,他过去只见过三座齐膝高的火山。,1827,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_19.wav,1.841000,2.701000,12000,22092,32412,10320
4648,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1827,他还把那座死火山当凳子坐哩。,1828,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_19.wav,2.714000,3.514000,12000,32568,42168,9600
4649,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1828,“从一座这么高的山上望下去，”,1829,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_19.wav,3.524000,4.264000,12000,42288,51168,8880
4650,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1829,他心想，,1830,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_19.wav,4.276000,4.451000,12000,51312,53412,2100
4651,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1830,“我一眼就能看到整个星球和所有的人们……”,1831,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_19.wav,4.460000,5.514000,12000,53520,66168,12648
4652,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1831,可是，,1832,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_19.wav,5.526000,5.639000,12000,66312,67668,1356
4653,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1832,他看到的只是些陡峭的山峰。,1833,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_19.wav,5.645000,6.389000,12000,67740,76668,8928
4654,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1833,“你们好，”,1834,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_19.wav,6.397000,6.577000,12000,76764,78924,2160
4655,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1834,他怯生生地招呼说。,1835,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_19.wav,6.583000,7.076000,12000,78996,84912,5916
4656,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1835,“你们好……,1836,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_19.wav,7.084000,7.264000,12000,85008,87168,2160
4657,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1836,你们好……你们好……”,1837,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_19.wav,7.270000,7.639000,12000,87240,91668,4428
4658,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1837,回声应道。,1838,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_19.wav,7.646000,7.889000,12000,91752,94668,2916
4659,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1838,“你们是谁呀？”,1839,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_19.wav,7.894000,8.201000,12000,94728,98412,3684
4660,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1839,小王子问。,1840,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_19.wav,8.207000,8.451000,12000,98484,101412,2928
4661,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1840,“你们是谁呀……,1841,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_19.wav,8.457000,8.764000,12000,101484,105168,3684
4662,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1841,你们是谁呀……,1842,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_19.wav,8.771000,9.076000,12000,105252,108912,3660
4663,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1842,你们是谁呀……”,1843,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_19.wav,9.082000,9.389000,12000,108984,112668,3684
4664,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1843,回声应道。,1844,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_19.wav,9.395000,9.639000,12000,112740,115668,2928
4665,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1844,“请做我的朋友吧，,1845,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_19.wav,9.645000,10.076000,12000,115740,120912,5172
4666,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1845,我很孤独，”,1846,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_19.wav,10.082000,10.326000,12000,120984,123912,2928
4667,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1846,他说。,1847,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_19.wav,10.331000,10.451000,12000,123972,125412,1440
4668,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1847,“我很孤独……,1848,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_19.wav,10.456000,10.701000,12000,125472,128412,2940
4669,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1848,我很孤独……,1849,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_19.wav,10.707000,10.951000,12000,128484,131412,2928
4670,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1849,我很孤独……”,1850,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_19.wav,10.957000,11.201000,12000,131484,134412,2928
4671,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1850,回声应道。,1851,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_19.wav,11.208000,11.451000,12000,134496,137412,2916
4672,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1851,“这颗行星可真怪！”,1852,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_19.wav,11.457000,11.889000,12000,137484,142668,5184
4673,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1852,他心想，,1853,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_19.wav,11.895000,12.076000,12000,142740,144912,2172
4674,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1853,“又干，又尖，,1854,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_19.wav,12.081000,12.326000,12000,144972,147912,2940
4675,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1854,又锋利。,1855,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_19.wav,12.333000,12.514000,12000,147996,150168,2172
4676,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1855,人们一点想象力都没有。,1856,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_19.wav,12.523000,13.138000,12000,150276,157656,7380
4677,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1856,他们老是重复别人对他们说的话……,1857,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_19.wav,13.149000,14.014000,12000,157788,168168,10380
4678,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1857,在我那儿有一朵花儿，,1858,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_19.wav,14.025000,14.576000,12000,168300,174912,6612
4679,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1858,她总是先开口说话的……”,1859,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_19.wav,14.585000,15.139000,12000,175020,181668,6648
4680,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1859,这颗行星又干，,1860,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_19.wav,15.145000,15.514000,12000,181740,186168,4428
4681,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1860,又尖，,1861,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_19.wav,15.518000,15.639000,12000,186216,187668,1452
4682,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1861,又锋利,1862,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_19.wav,15.641000,15.826000,12000,187692,189912,2220
4683,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1862,20,1863,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_20.wav,1.198000,1.261000,12000,14376,15132,756
4684,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1863,小王子在沙漠、山岩和雪地上走了很长时间以后，,1864,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_20.wav,1.271000,2.515000,12000,15252,30180,14928
4685,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1864,终于发现了一条路。,1865,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_20.wav,2.528000,3.015000,12000,30336,36180,5844
4686,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1865,所有的路都通往有人住的地方。,1866,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_20.wav,3.023000,3.827000,12000,36276,45924,9648
4687,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1866,“你们好，”,1867,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_20.wav,3.834000,4.015000,12000,46008,48180,2172
4688,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1867,他说。,1868,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_20.wav,4.022000,4.140000,12000,48264,49680,1416
4689,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1868,眼前是一座玫瑰盛开的花园。,1869,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_20.wav,4.146000,4.890000,12000,49752,58680,8928
4690,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1869,“你好，”,1870,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_20.wav,4.897000,5.015000,12000,58764,60180,1416
4691,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1870,玫瑰们说。,1871,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_20.wav,5.020000,5.265000,12000,60240,63180,2940
4692,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1871,小王子瞧着她们。,1872,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_20.wav,5.273000,5.702000,12000,63276,68424,5148
4693,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1872,她们都长得和他的花儿一模一样。,1873,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_20.wav,5.712000,6.577000,12000,68544,78924,10380
4694,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1873,“你们是什么花呀？”,1874,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_20.wav,6.586000,7.015000,12000,79032,84180,5148
4695,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1874,他惊奇地问。,1875,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_20.wav,7.022000,7.327000,12000,84264,87924,3660
4696,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1875,“我们是玫瑰花，”,1876,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_20.wav,7.333000,7.702000,12000,87996,92424,4428
4697,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1876,玫瑰们说。,1877,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_20.wav,7.707000,7.952000,12000,92484,95424,2940
4698,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1877,“噢！”,1878,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_20.wav,7.957000,8.015000,12000,95484,96180,696
4699,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1878,小王子说……,1879,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_20.wav,8.020000,8.265000,12000,96240,99180,2940
4700,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1879,他感到非常伤心。,1880,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_20.wav,8.271000,8.702000,12000,99252,104424,5172
4701,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1880,他的花儿跟他说过，,1881,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_20.wav,8.711000,9.202000,12000,104532,110424,5892
4702,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1881,她是整个宇宙中独一无二的花儿。,1882,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_20.wav,9.210000,10.077000,12000,110520,120924,10404
4703,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1882,可这儿，,1883,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_20.wav,10.086000,10.264000,12000,121032,123168,2136
4704,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1883,在一座花园里就有五千朵，,1884,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_20.wav,10.271000,10.952000,12000,123252,131424,8172
4705,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1884,全都一模一样！,1885,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_20.wav,10.960000,11.327000,12000,131520,135924,4404
4706,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1885,“要是让她看到了，”,1886,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_20.wav,11.333000,11.764000,12000,135996,141168,5172
4707,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1886,他想，,1887,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_20.wav,11.772000,11.889000,12000,141264,142668,1404
4708,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1887,“她一定会非常生气……,1888,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_20.wav,11.896000,12.389000,12000,142752,148668,5916
4709,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1888,她会拼命咳嗽，,1889,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_20.wav,12.397000,12.765000,12000,148764,153180,4416
4710,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1889,她还会假装死去，,1890,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_20.wav,12.772000,13.202000,12000,153264,158424,5160
4711,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1890,免得让人耻笑。我呢，,1891,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_20.wav,13.307000,13.702000,12000,159684,164424,4740
4712,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1891,还得假装去照料她，,1892,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_20.wav,13.712000,14.202000,12000,164544,170424,5880
4713,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1892,否则她为了让我感到羞愧，,1893,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_20.wav,14.212000,14.889000,12000,170544,178668,8124
4714,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1893,说不定真的会让自己死去……”,1894,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_20.wav,14.899000,15.577000,12000,178788,186924,8136
4715,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1894,随后他又想：,1895,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_20.wav,15.589000,15.889000,12000,187068,190668,3600
4716,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1895,“我还以为自己拥有的是独一无二的一朵花儿呢，,1896,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_20.wav,15.903000,17.139000,12000,190836,205668,14832
4717,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1896,可我有的只是普普通通的一朵玫瑰花罢了。,1897,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_20.wav,17.153000,18.264000,12000,205836,219168,13332
4718,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1897,这朵花儿，,1898,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_20.wav,18.275000,18.514000,12000,219300,222168,2868
4719,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1898,加上那三座只到我膝盖的火山，,1899,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_20.wav,18.525000,19.327000,12000,222300,231924,9624
4720,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1899,其中有一座还说不定永远不会再喷发，,1900,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_20.wav,19.337000,20.327000,12000,232044,243924,11880
4721,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1900,就凭这些，,1901,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_20.wav,20.338000,20.577000,12000,244056,246924,2868
4722,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1901,我怎么也成不了一个伟大的王子……”,1902,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_20.wav,20.585000,21.452000,12000,247020,257424,10404
4723,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1902,想着想着，,1903,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_20.wav,21.463000,21.702000,12000,257556,260424,2868
4724,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1903,他趴在草地上哭了起来。,1904,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_20.wav,21.706000,22.326000,12000,260472,267912,7440
4725,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1904,21,1905,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,1.196000,1.259000,12000,14352,15108,756
4726,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1905,就在这时狐狸出现了。,1906,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,1.267000,1.825000,12000,15204,21900,6696
4727,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1906,“早哇，”,1907,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,1.831000,1.950000,12000,21972,23400,1428
4728,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1907,狐狸说。,1908,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,1.954000,2.138000,12000,23448,25656,2208
4729,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1908,“早，”,1909,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,2.143000,2.200000,12000,25716,26400,684
4730,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1909,小王子有礼貌地回答，,1910,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,2.206000,2.763000,12000,26472,33156,6684
4731,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1910,他转过身来，,1911,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,2.770000,3.075000,12000,33240,36900,3660
4732,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1911,却什么也没看到。,1912,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,3.082000,3.513000,12000,36984,42156,5172
4733,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1912,“我在这儿呢，”,1913,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,3.519000,3.825000,12000,42228,45900,3672
4734,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1913,那声音说，,1914,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,3.833000,4.075000,12000,45996,48900,2904
4735,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1914,“在苹果树下面……”,1915,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,4.082000,4.450000,12000,48984,53400,4416
4736,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1915,“你是谁？”,1916,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,4.457000,4.638000,12000,53484,55656,2172
4737,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1916,小王子说，,1917,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,4.643000,4.888000,12000,55716,58656,2940
4738,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1917,“你很漂亮。”,1918,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,4.894000,5.138000,12000,58728,61656,2928
4739,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1918,“我是一只狐狸，”,1919,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,5.144000,5.512000,12000,61728,66144,4416
4740,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1919,狐狸说。,1920,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,5.519000,5.700000,12000,66228,68400,2172
4741,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1920,“来和我一起玩吧，”,1921,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,5.706000,6.138000,12000,68472,73656,5184
4742,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1921,小王子提议，,1922,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,6.145000,6.450000,12000,73740,77400,3660
4743,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1922,“我很不快活……”,1923,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,6.458000,6.763000,12000,77496,81156,3660
4744,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_embeddings.npy,littleprince_m1,1923,“我不能和你一起玩，”,1924,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_m1\audio_21.wav,6.770000,7.262000,12000,81240,87144,5904
